ID,UICNumber,APINumber,PermittedIntervalTopFt,PermittedIntervalBottomFt,PermittedMaxLiquidBPD,StartDate,SurfaceHoleLatitude,SurfaceHoleLongitude,CompletedWellDepthClassification,WellName
124287,125362,347034,,,20000,2022-07-15,32.42025154,-102.30396011,Deep,UNIVERSITY -37- 5
124438,125513,32933902,,,20000,2022-10-03,31.744364,-101.935863,Deep,MIDLAND 'AR' FEE 16
124439,125514,32933899,,,20000,2022-10-03,31.741905,-101.931021,Deep,MIDLAND 'AR' FEE 13
123710,124864,32945396,11100.0,13250.0,20000,2021-09-13,31.965845,-101.8847856,Deep,MIGHTY MO SWD 1
123828,124906,22741332,9450.0,10350.0,20000,2021-10-12,32.360803,-101.365115,Deep,FRYAR 3S 2XD
124028,125089,340028,10900.0,13800.0,20000,2022-02-01,32.37322326,-102.28377584,Deep,"FEE ""AO"" 1"
124147,125222,22741788,,,30000,2022-05-05,32.48088058,-101.3259216,Deep,GRIFFIN SWD 1H
125007,126073,3332638,,,20000,2023-07-31,32.52644,-101.275081,Deep,SHAFER SWD 1
125393,126464,22742238,,,20000,2024-03-06,32.453657,-101.263248,Deep,INGRAM SWD 1H
124732,125281,22742166,9100.0,10100.0,30000,2022-06-02,32.421754,-101.312384,Deep,EAST 350 SWD 1
124747,126314,38341268,,,20000,2023-12-15,31.234551,-101.337584,Deep,FOXHOLE SWD 1
125724,126795,13501448,,,10000,2024-09-16,31.696709,-102.621825,Deep,"CONNELL, W. E. NCT-3 48D"
124766,125825,23536576,,,24500,2023-04-04,31.43811032,-100.71788674,Deep,TULLOS 6D
124947,126012,32934363,,,40000,2023-06-23,31.755881,-102.034697,Deep,TXLV 43 1
125266,126337,22737880,,,30000,2024-01-04,32.466578,-101.280122,Deep,CROWN EXPLORATION BIGBY 1
125650,126721,33531782,,,15000,2024-07-19,32.51706,-101.149157,Deep,LOTTIE SWD 1
93967,119160,31742189,13000.0,15000.0,20000,2019-09-13,32.1387953,-102.1817782,Deep,DIRT DEVIL 1D
95305,84728,31731433,4350.0,12200.0,6500,1996-04-30,32.35882222,-101.97660666,Deep,POE 1
96509,118124,10933604,14864.0,15877.0,45000,2019-04-11,31.998333,-104.061667,Deep,BOWSER SWD 1
96532,118229,31742064,12500.0,14800.0,30000,2019-04-17,32.35923007,-102.128333,Deep,CAPRI SWD 1
96725,114289,31741196,10650.0,13500.0,40000,2016-09-19,32.4589536,-101.6938415,Deep,ATLANTIC SWD 1
96809,118483,22740024,7900.0,10600.0,45000,2019-05-22,32.4827563,-101.4459888,Deep,OUTLAW 1SW
96950,115301,22739144,10300.0,12000.0,25000,2017-06-05,32.363297,-101.521583,Deep,87 FAIRVIEW SWD 2
73287,108178,33535861,3000.0,5000.0,25000,2013-10-01,32.39136636,-100.91415306,Deep,HR COLORADO CITY SWD 1
73319,117564,31739041,12700.0,15000.0,10000,2019-01-06,32.19815,-102.14413,Deep,MABEE SWD 1
73360,117974,3332446,8300.0,10216.0,20000,2019-03-18,32.537097,-101.415206,Deep,GUNSIGHT 1D
75000,97528,3331474,9750.0,10000.0,10000,2007-05-03,32.61230645,-101.54725403,Deep,"JOHNSON, W. D. 11D"
75402,102445,22730129,3200.0,5300.0,20000,2011-02-01,32.29830126,-101.37546849,Deep,SENZA 2
78008,110736,22734579,3104.0,3230.0,25000,2014-08-29,32.35945415,-101.57600716,Deep,"RAY, DOIS 1"
78360,114956,22739064,9630.0,11000.0,25000,2017-02-24,32.27958395,-101.43654789,Deep,PIPELINE SWD 1
98706,110268,38930070,5350.0,6900.0,20000,2014-06-26,31.2200158,-103.33305801,Deep,REEVES 'AH' FEE 1W
99649,114861,32941621,11978.0,13036.0,30000,2017-02-01,31.88530575,-101.8499098,Deep,TEX HARVEY 15 SWD 1
99951,104206,13541347,4800.0,15000.0,30000,2011-11-02,32.04968729,-102.33454794,Deep,"FEE ""BL"" SWD 1"
100880,99117,31732701,4010.0,4780.0,6000,2008-08-04,32.318471,-101.77203,Deep,THEODORE WELLS SWD 1
102309,119444,22740294,10400.0,11740.0,25000,2019-11-01,32.15274,-101.670908,Deep,FAUDREE 1D
103109,115451,22739105,10250.0,11500.0,25000,2017-08-02,32.31405217,-101.60506056,Deep,OVATION GUITAR SWD 2
103268,115616,22739299,8150.0,11500.0,30000,2017-09-13,32.48434778,-101.53821474,Deep,GRACELAND SWD 1
104254,115317,32934075,4800.0,5985.0,15000,2017-06-12,31.674627,-102.026478,Deep,"COWDEN ""32"" 4"
104288,115338,31740775,11618.0,13021.0,30000,2017-06-21,32.379679,-101.935597,Deep,HECKER SWD RT D2
104765,116559,31741389,12500.0,13884.0,24000,2018-07-31,32.140423,-102.15889,Deep,JOHNSON RANCH 16SW
78733,110055,31735255,4770.0,6300.0,15000,2014-05-19,32.12288062,-102.20964209,Deep,CROSS BAR RANCH 1901SW
80641,112675,17337204,11050.0,13750.0,30000,2015-07-31,31.66788212,-101.56935633,Deep,DANIEL -28- SWD 1D
80700,117379,10303614,6150.0,8461.0,5000,2018-12-06,31.4282299,-102.5374205,Deep,"LEA, P. J. -C- 2"
82370,102203,17333276,4800.0,6500.0,20000,2010-09-10,32.01353447,-101.46880201,Deep,BALLENGER 1
83063,119874,31742329,11250.0,12430.0,40000,2019-11-25,32.33324997,-101.82183817,Deep,TORMUND SWD 20SD
83172,105752,11533368,4000.0,12270.0,20000,2012-09-26,32.56878145,-102.02009061,Deep,BROWN AND ECHOLS 2101
83379,91933,300438,8822.0,9100.0,10000,2002-02-19,32.180667,-102.757789,Deep,UNIV. -11- SEC. -1- C1
85069,116252,10502593,4800.0,5600.0,10000,2018-04-30,31.06063288,-102.28397222,Deep,SOUTH CROSS UNIT 144
85310,116637,32942497,11700.0,15000.0,40000,2018-08-17,31.97005904,-102.04621193,Deep,BULLDOG SWD 1
86362,93220,26300448,4500.0,9000.0,13000,2003-07-11,32.98056212,-100.84123712,Deep,COGDELL CANYON REEF UNIT 1060W
86521,116911,10933356,13643.0,14638.0,70000,2018-10-07,31.884328,-104.229736,Deep,COUNT FLEET 48 SWD 4
86766,117762,10933393,14730.0,15720.0,70000,2019-02-10,31.85912,-104.130366,Deep,LEONATUS 11 SWD 2
86850,103413,31733131,5550.0,6175.0,15000,2011-06-30,32.48613214,-102.14751892,Deep,MABEE FOUNDATION 1RE
89638,63761,17331920,4776.0,4982.0,10000,1987-07-23,31.92968873,-101.67602624,Deep,"POWELL, E.L. 7D"
89658,89207,31733089,4750.0,5200.0,1500,1999-09-29,32.14384048,-102.10069514,Deep,GEORGE W. GLASS -24- 1D
91085,119945,38938499,15346.0,16503.0,90000,2019-12-10,31.854988,-104.013794,Deep,SQUIGGY 58-T2-12 SWD 902
91839,113169,22738653,9350.0,11900.0,40000,2015-11-23,32.461466,-101.6429869,Deep,GASKINS 43 1D
91987,124634,32944800,10800.0,13500.0,24500,2021-03-17,31.903765,-101.786134,Deep,WTH 7 SWD 2
104808,116842,31741474,10250.0,12587.0,30000,2018-10-02,32.367913,-101.724712,Deep,TENNISON 46 2D
106585,116597,32934484,11550.0,11966.0,10000,2018-08-08,31.739853,-102.212014,Deep,"SANDERS, JUNE T. 6H"
106635,91210,31732854,4150.0,4660.0,30000,2001-08-01,32.1738928,-101.9259943,Deep,YATER SWD 2W
106912,112743,10932853,14550.0,16700.0,50000,2015-08-14,31.97327644,-104.09672587,Deep,HH SE 7 SWD 1
107278,115890,13538972,5760.0,6100.0,20000,2018-01-03,31.9259708,-102.44947005,Deep,JOHNSON J. L. 'O' 12WD
108123,111050,346648,12000.0,15000.0,30000,2014-10-20,32.26008335,-102.25290007,Deep,MABEE 240F 35SW
93734,117703,15100309,2825.0,3400.0,15000,2019-01-26,32.7557629,-100.6217813,Deep,CAMP SPRINGS 31 1WD
94025,105121,31737258,11745.0,12675.0,10000,2012-05-14,32.47818077,-102.0934694,Deep,"BREEDLOVE, F. D., -B- 49"
94854,114451,10932982,14740.0,15763.0,90000,2016-10-24,31.78707537,-104.12914838,Deep,MINE THAT BIRD 38 FEE SWD 9
95733,117758,32943129,13400.0,14500.0,30000,2019-02-10,31.99475959,-102.19518017,Deep,DYSON 1D
95888,120848,3332533,7450.0,12500.0,20000,2020-02-05,32.5698331,-101.3610064,Deep,MAD DOG SWD 1D
95933,109838,32939312,12310.0,15000.0,30000,2014-04-16,32.041412,-102.261877,Deep,M.F. KING SWD 2
95972,118554,10933473,11790.0,13790.0,70000,2019-05-07,31.87397,-104.28162,Deep,SIR BARTON 4 SWD 9
96910,115127,22738993,10340.0,12000.0,30000,2017-04-24,32.27939706,-101.5589035,Deep,GUITAR 12 SWD 1D
97819,115022,47530673,6500.0,8280.0,30000,2017-03-20,31.4245144,-103.29132834,Deep,ARCO STATE 1028D
108334,104203,16537497,11500.0,13200.0,90000,2011-10-24,32.76826525,-102.68256981,Deep,SEMINOLE SAN ANDRES UNIT SWDD 4
110247,115339,31740776,12700.0,14200.0,40000,2017-06-21,32.3930105,-102.1732963,Deep,UNIVERSITY 7-27 SWD D2
110311,110589,10932704,12425.0,14500.0,25000,2014-07-29,31.94212818,-104.28739833,Deep,DR STATE EAST 20SW
110420,108807,31739040,11900.0,14900.0,30000,2013-12-02,32.1981541,-102.1925617,Deep,MABEE SOUTH SWD 2
110938,102939,330205,4588.0,5300.0,4000,2010-12-14,32.203887,-102.229283,Deep,MABEE UNIT 279W
111999,114152,22739387,7825.0,13000.0,35000,2016-07-27,32.458605,-101.425528,Deep,846 SWD 1
112074,116428,347807,12530.0,14180.0,30000,2018-06-28,32.4389595,-102.243603,Deep,QUEEN BEE SWD 1
112328,115114,31740809,11600.0,13500.0,20000,2017-04-19,32.335546,-101.891823,Deep,BROWN SWD 1
98923,122870,31743701,11500.0,14000.0,40000,2020-05-18,32.17910509,-101.89952691,Deep,PALO VERDE SWD 1
99423,107431,336555,11340.0,13330.0,15000,2013-05-01,32.21914494,-102.25315977,Deep,MABEE 38 SWD 1
100604,117689,38932984,4100.0,6900.0,20000,2019-01-26,31.343789,-103.670882,Deep,OLD YUCCA 3
102308,119416,31742449,10600.0,12120.0,50000,2019-10-21,32.45681481,-101.74343649,Deep,TRITON SWD 1
102531,115480,22739038,10118.0,10470.0,30000,2017-08-11,32.20152147,-101.47483962,Deep,FLETCH 1
102910,115597,22739198,8850.0,12500.0,20000,2017-09-11,32.41399,-101.567019,Deep,SHROYER 2D
103546,105895,32931586,4940.0,6120.0,20000,2012-10-31,31.8884403,-102.14109423,Deep,"SCHARBAUER ""35B"" 1"
104614,115807,32942752,13500.0,15000.0,30000,2017-11-28,31.974628,-102.21753137,Deep,RATTLER 1D
104730,116382,31741297,11000.0,14000.0,40000,2018-06-11,32.374057,-101.974365,Deep,HECKER 2D
113623,115427,22739585,9700.0,11250.0,35000,2017-07-25,32.295866,-101.4691661,Deep,SCREAMIN' EAGLE SWD 1
113680,115771,22739281,10000.0,12200.0,30000,2017-11-14,32.23298993,-101.68407974,Deep,HUGHES 1D
116229,115952,22739572,10400.0,12000.0,40000,2018-01-23,32.404237,-101.631437,Deep,BLAGRAVE SWD 19 1
116454,116469,32942144,12055.0,14000.0,20000,2018-07-12,31.996669,-102.027314,Deep,RANCHLAND 5 2D
116547,116573,41535446,3000.0,3800.0,25000,2018-08-01,32.72965522,-100.70352139,Deep,HENDERSON 2
116774,122913,31743017,10642.0,11860.0,50000,2020-05-19,32.304956,-101.703859,Deep,BEAVER SWD 1D
117367,123924,31743455,10500.0,12000.0,24500,2020-07-29,32.35074165,-101.71429617,Deep,HUGHES 44 SWD 1
104741,116421,22739562,9700.0,11500.0,10000,2018-06-27,32.148719,-101.471837,Deep,TUBB SWD 1D
105384,115644,32941758,11100.0,13418.0,30000,2017-09-20,31.8593,-102.0629056,Deep,MORELAND 4 3W
105600,108965,23535712,8850.0,9900.0,7000,2013-12-18,31.10203594,-101.22239162,Deep,UNIVERSITY UNIT '5-20-21' 1SW
106350,114255,32941191,12250.0,14900.0,24000,2016-09-06,31.9446449,-102.2517506,Deep,DJK 48 SWD 1
106379,101792,31731523,4100.0,5545.0,25000,2010-05-27,32.37820084,-101.96785452,Deep,HECKER SWD 2451SW
106409,101953,31734301,4250.0,4588.0,12000,2010-07-21,32.09111653,-101.94046757,Deep,"DICKENSON ""20"" SWD 3WD"
106704,96680,32931079,4580.0,5600.0,15000,2006-08-03,31.82993183,-102.01522319,Deep,"MIDLAND ""AF"" FEE 1"
107361,119232,41534743,3300.0,4000.0,15000,2019-09-23,32.74818412,-100.72193978,Deep,TAYLOR 1WD
107906,117157,10933316,11916.0,13100.0,90000,2018-10-30,31.915112,-104.302785,Deep,DR A BRIGHTON 31 SWD 1
119221,112479,32940316,13400.0,14500.0,20000,2015-06-01,31.959118,-102.198487,Deep,HMW 1
119314,103009,342169,4800.0,15000.0,30000,2011-02-10,32.1364463,-102.26834926,Deep,"FEE ""BM"" 1"
120139,117944,348054,12700.0,15500.0,60000,2019-03-08,32.253424,-102.261496,Deep,MABEE 12 SWD 1
120416,119908,31742755,10500.0,13000.0,30000,2019-12-10,32.4038408,-101.7392368,Deep,GORGON 1
121868,110036,31738537,4400.0,5200.0,10000,2014-05-14,32.16670572,-102.10346741,Deep,"GLASS, G.W. ""B"" 19"
122002,110792,38339443,11200.0,12700.0,25000,2014-09-05,31.487953,-101.6015981,Deep,REAGAN 333 SWD 1
123147,102741,342160,11200.0,13280.0,20000,2011-04-14,32.25721649,-102.26528128,Deep,MABEE 240 4001
108122,111042,38333034,5596.0,6063.0,20000,2014-10-20,31.33984084,-101.44866611,Deep,COATES 12
108342,116093,10933166,14500.0,16500.0,100000,2018-03-05,31.94728703,-104.10434233,Deep,HAY BRANDON 19 SWD 1
108501,109201,32939064,8500.0,13600.0,30000,2014-01-27,31.95821611,-102.16961306,Deep,SPANISH TRAIL 200SW
109283,116169,22739442,8450.0,11436.0,20000,2018-03-28,32.485752,-101.582871,Deep,MIDDLETON 2 2D
109317,116209,22739276,10100.0,11500.0,30000,2018-04-16,32.29810347,-101.4975964,Deep,BADGER SWD 1
109571,107930,32931214,5850.0,14500.0,30000,2013-07-24,32.01604783,-102.21448337,Deep,"FEE ""AA"" 1"
109771,114862,32930805,4576.0,5809.0,20000,2017-02-01,31.85495382,-101.9935537,Deep,MIDLAND -AB- FEE 1
109794,114946,10933026,15000.0,16500.0,50000,2017-02-23,31.86462427,-104.07646564,Deep,HAY ZOELLE 9 SWD 1
110030,111641,10932782,13810.0,14800.0,50000,2014-12-30,31.81591015,-104.1945797,Deep,ELWOOD 29 FEE SWD 1
110498,104645,22734923,3100.0,3700.0,5000,2012-02-15,32.46916622,-101.39623522,Deep,CAO 1
111025,97873,31733575,4500.0,6854.0,10000,2007-08-10,32.36762062,-101.83636641,Deep,BROWN SWD 1
111130,115811,22736810,3200.0,4200.0,10000,2017-12-05,32.13837586,-101.63612991,Deep,HOMAN -29- 1D
112109,116353,38936799,14750.0,17600.0,80000,2018-06-01,31.988622,-104.020124,Deep,HWY 285 SWD 3
112395,115277,31740804,10200.0,14000.0,40000,2017-06-01,32.35661539,-101.76173554,Deep,WILBANKS 16 6D
123885,124970,22741307,9248.0,10000.0,20000,2021-11-19,32.374405,-101.338078,Deep,BUCHANAN 3111 1XD
123960,125045,348480,11000.0,16000.0,20000,2022-01-07,32.2082,-102.3608,Deep,FEE 'CI' SWD 1
124692,125767,22741843,,,30000,2023-02-21,32.5090795,-101.4386297,Deep,OUTLAW N 2SW
124728,125803,33536013,,,0,2023-03-10,32.423,-101.170059,Deep,MONGOOSE AGI 1
124901,125965,41535716,,,24500,2023-06-13,32.53442152,-100.8018825,Deep,CHINA GROVE SWD 1D
112988,112375,31736826,4200.0,5600.0,20000,2015-04-21,32.36191259,-102.01322624,Deep,JONES-HOLTON SWD 25D
113088,115809,3332432,8000.0,12500.0,25000,2017-11-28,32.54079203,-101.54362732,Deep,DRAGON 1D
114115,111251,335552,4650.0,8500.0,20000,2014-11-12,32.133533,-102.261864,Deep,"FEE ""BM"" 2SW"
115133,114801,22739119,9730.0,10800.0,35000,2017-01-12,32.309861,-101.418274,Deep,N. MIDWAY SWD 1
115135,114807,22739098,7879.0,13000.0,35000,2017-01-17,32.463471,-101.410854,Deep,846 SWD 2
115278,51371,21931844,11700.0,12500.0,12000,1984-03-30,33.39448551,-102.46586241,Deep,"FRAZIER, W. G. 95"
115592,121032,31742527,10573.0,11553.0,80000,2020-02-12,32.295713,-101.734142,Deep,JAKE THE SNAKE SWD 1
115894,117972,38930242,4100.0,6900.0,20000,2019-03-16,31.419509,-103.65892,Deep,SALT GRASS 1
125005,126071,22742151,,,20000,2023-07-31,32.446351,-101.225636,Deep,COLE SWD 1H
125380,126451,45132916,,,24500,2024-02-23,31.6196606,-100.7452793,Deep,JJE 1WD
116353,116271,22739488,10300.0,13000.0,20000,2018-05-04,32.209659,-101.617028,Deep,WHISTLING DUCK 1D
117475,119465,10933588,11520.0,12800.0,100000,2019-11-01,31.86502342,-104.3712434,Deep,TR UE BLUE SWD 1
117584,117949,31742432,11350.0,12200.0,30000,2019-03-12,32.166635,-101.725256,Deep,SALT LAKE SWD 1
117877,124519,3332542,9850.0,11500.0,20000,2020-12-21,32.6065092,-101.583212,Deep,BRAHMA SWD 1
118325,118230,31742062,12200.0,14800.0,50000,2019-04-17,32.40535765,-102.1033843,Deep,CORSICA SWD 1
119122,118822,41510070,3180.0,3660.0,20000,2019-07-07,32.7504585,-100.6779499,Deep,YELLOWSTONE 1WD
119322,116360,32942355,11100.0,13050.0,40000,2018-06-04,32.0456241,-101.8871822,Deep,"EPLEY, L.B. 18D"
119356,113468,31738026,4800.0,6450.0,15000,2016-02-02,32.3134169,-102.10566769,Deep,HOLT RANCH 17
120013,114509,10932828,3300.0,5760.0,30000,2016-11-09,31.71469523,-104.08693476,Deep,HSS STATE 45-18X7 1H
120058,117700,22739671,10500.0,11500.0,80000,2019-01-26,32.3629884,-101.6146309,Deep,ANDRE THE GIANT SWD 1
120138,117943,31741765,11129.0,12480.0,25000,2019-03-12,32.2646278,-101.7916109,Deep,DAGGER LAKE SWD 08SD
120265,124638,15133086,6739.0,7180.0,20000,2021-04-09,32.799453,-100.5781,Deep,DON GRUBEN 58 SWD 1
120815,122084,22740609,10440.0,11955.0,38880,2020-03-31,32.36737127,-101.63618125,Deep,COTTONMOUTH 1D
121394,118961,31742165,12000.0,14500.0,30000,2019-07-26,32.48620351,-102.18803773,Deep,BIG GULP 1D
121401,115201,22739085,10900.0,13000.0,30000,2017-05-16,32.5111514,-101.6479508,Deep,MASSINGILL 20 SWD 1D
123105,102459,17333076,3340.0,3950.0,14000,2011-02-08,31.72647387,-101.53699995,Deep,DANIEL 4
123484,105208,13538803,4850.0,6000.0,15000,2012-05-29,31.97111136,-102.41512785,Deep,CUDA DISPOSAL 1
123843,124944,15133207,2800.0,3700.0,20000,2021-11-03,32.768065,-100.615934,Deep,HOGO 1WD
124082,125157,15133233,,,20000,2022-03-16,32.801977,-100.581092,Deep,LONESOME DOVE WD 1
124118,125193,348219,,,20000,2022-04-13,32.128181,-102.304063,Deep,FEE 'BP' SWD 1
124416,125491,3332602,,,30000,2022-09-16,32.646897,-101.435439,Deep,DARKHORSE SWD 1
124452,125527,32933897,,,20000,2022-10-07,31.735781,-101.942626,Deep,MIDLAND 'AR' FEE 11
125043,126110,336555,,,15000,2023-08-17,32.219117,-102.253144,Deep,MABEE 38 SWD 1
125077,126144,41535373,,,10000,2023-09-15,32.840159,-100.705168,Deep,DRIPPING SPRINGS 1D
125672,126743,46142509,,,35000,2024-07-30,31.229187,-101.920312,Deep,JAR JAR BINKS SWD 1
125688,126759,22742503,,,20000,2024-08-12,32.473205,-101.185014,Deep,FLINT ROCK 10XD
125899,126970,13540441,,,20000,2025-01-24,32.016884,-102.390491,Deep,GARDENDALE 12 1
76457,102113,21937129,8100.0,11630.0,20000,2010-07-30,33.6023416,-102.40968288,,LEVELLAND UNIT 1208WD
71173,113472,49332858,8200.0,9100.0,25000,2016-02-02,29.14830499,-97.86761861,,BROOKS 1
76460,102122,21937131,8100.0,11700.0,20000,2010-08-04,33.53242641,-102.47273433,,SOUTHEAST LEVELLAND UNIT 370WD
77089,82597,16534629,8500.0,8680.0,20000,1994-04-29,32.85348721,-102.25787874,Shallow,AMERICAN WAREHOUSE COMPANY 'A' 1
79654,115345,31740777,12088.0,12803.0,50000,2017-06-22,32.3560349,-101.9643425,Shallow,GT HALL D1
100650,117806,31742435,11250.0,13500.0,30000,2019-02-25,32.4297566,-101.9216272,Shallow,BARTON SPRINGS 12 SWD 1
104057,122851,31745138,11500.0,14000.0,20000,2020-05-15,32.19194823,-101.9040483,Shallow,SAGUARO SWD 1
120144,124561,32946646,12380.0,14300.0,30000,2021-01-27,31.9185243,-101.9777216,Shallow,DOVE ACRES SWD 1
116426,124532,31743097,10550.0,12300.0,80000,2021-01-08,32.42728295,-101.70768417,Shallow,CANEBRAKE 1D
118580,120014,31745072,12800.0,15000.0,24950,2019-12-18,32.4016792,-101.9532035,Shallow,GUS MCCREA SWD 2
123480,105169,25532697,8950.0,11950.0,20000,2012-05-16,29.1335851,-97.7940131,,GILLETT SWD 1
124733,12607,3332638,7300.0,8100.0,20000,2023-07-31,32.52644,-101.275081,Shallow,SHAFER SWD 1
82979,119225,31742496,10500.0,13000.0,10000,2019-09-23,32.12035,-102.006281,Shallow,BALL PEIN 1D
117456,119372,47538536,7105.0,8305.0,20000,2019-10-16,31.431788,-103.292128,Shallow,ARCO STATE 29D
122603,124500,22700000,9570.0,10930.0,30000,2020-12-08,32.4409191,-101.3922651,Shallow,IDEN 24 SWD 1
123675,124949,22741186,10240.0,11350.0,10000,2021-11-04,32.24992,-101.608093,Shallow,AVAMPATO 1D
